,CensusTract,State,County,Urban,Pop2010,OHU2010,LATracts10,lapop10share,PovertyRate,MedianFamilyIncome,lahunvhalfshare,lasnaphalfshare,lakids1,Lat,Long
1699,30029001700,Montana,Flathead County,0,8115,3116,1,28.38,11.3,71197.0,1.42,7.39,2017.0,48.1167431,-114.6708266
1700,30031000102,Montana,Gallatin County,0,1980,812,1,25.46,7.0,88438.0,1.37,1.36,417.0,45.9860842,-111.0270151
1701,30033000100,Montana,Garfield County,0,1206,532,1,55.3,5.3,59750.0,0.76,1.67,213.0,47.2811742,-106.9822116
1702,30035940400,Montana,Glacier County,0,4330,1258,1,52.54,26.9,54398.0,3.48,14.16,1343.0,48.7051933,-112.9256149
1703,30035980000,Montana,Glacier County,0,24,12,1,100.0,21.1,67232.0,0.0,0.0,2.0,48.7650025,-113.6386873
1704,30037000100,Montana,Golden Valley County,0,884,363,1,100.0,14.5,47750.0,0.59,13.06,192.0,46.3806243,-109.1745855
1705,30039961700,Montana,Granite County,0,3079,1417,1,98.33,8.2,55691.0,2.81,11.95,524.0,46.3953581,-113.4256827
1706,30041040100,Montana,Hill County,0,1336,564,1,95.99,13.0,61042.0,3.57,3.65,296.0,48.6026574,-110.3900783
1707,30041040200,Montana,Hill County,0,1810,642,1,30.74,10.3,78487.0,1.81,6.43,482.0,48.6898621,-109.7811301
1708,30041940300,Montana,Hill County,0,2179,561,1,99.78,34.1,38274.0,11.54,40.13,840.0,48.293331,-109.8218915
1709,30043962202,Montana,Jefferson County,0,3977,1577,1,78.97,10.7,76250.0,2.76,6.67,878.0,46.2737975,-112.1326505
1710,30045000100,Montana,Judith Basin County,0,2072,924,1,61.26,13.7,58750.0,2.64,5.24,338.0,47.032558,-110.30532
1711,30047940303,Montana,Lake County,0,5591,2300,1,13.47,11.9,61201.0,2.11,11.47,920.0,47.7643182,-114.3394893
1712,30049000100,Montana,Lewis and Clark County,0,2132,986,1,100.0,17.2,54946.0,0.72,7.25,347.0,47.3485971,-112.6310422
1713,30049000200,Montana,Lewis and Clark County,0,4655,1750,1,13.74,3.8,89514.0,1.31,3.79,1021.0,46.8113536,-112.2840307
1714,30049000300,Montana,Lewis and Clark County,0,2513,1084,1,43.35,5.5,85893.0,4.44,2.86,469.0,46.9417621,-111.937061
1715,30051050100,Montana,Liberty County,0,2339,822,1,56.23,14.3,63051.0,12.07,3.84,514.0,48.5596541,-111.0369242
1716,30053000500,Montana,Lincoln County,0,3576,1680,1,26.91,14.6,52647.0,0.89,9.23,413.0,48.6503768,-115.8328854
1717,30055954000,Montana,McCone County,0,1734,774,1,40.13,7.7,59450.0,0.0,0.0,207.0,47.6296277,-105.757222
1718,30057000200,Montana,Madison County,0,2580,1144,1,54.17,14.6,60893.0,2.5,5.47,511.0,45.5816456,-112.1578756
1719,30057000300,Montana,Madison County,0,2003,956,1,25.61,7.4,62750.0,2.01,2.27,221.0,45.1523621,-112.0814486
1720,30059000100,Montana,Meagher County,0,1891,806,1,100.0,15.0,50750.0,3.28,10.01,365.0,46.5857058,-110.9217812
1721,30061964500,Montana,Mineral County,0,2087,957,1,40.66,14.1,53000.0,4.61,15.42,272.0,46.9877371,-114.7614164
1722,30063000902,Montana,Missoula County,0,2337,939,1,32.3,10.9,83958.0,2.94,11.54,530.0,46.8306442,-114.385091
1723,30063001600,Montana,Missoula County,0,7448,2734,1,57.64,6.6,82194.0,0.8,5.77,1870.0,47.0999306,-114.3897424
1724,30063001800,Montana,Missoula County,0,4640,2064,1,14.9,9.5,60441.0,1.04,10.27,761.0,47.2029986,-113.6472506
1725,30065000100,Montana,Musselshell County,0,2539,1129,1,57.0,16.1,52449.0,1.18,9.86,466.0,46.5056647,-108.4369821
1726,30067000100,Montana,Park County,0,1785,803,1,79.93,9.7,63906.0,2.43,2.68,347.0,45.9431341,-110.5519329
1727,30067000200,Montana,Park County,0,4067,1821,1,46.57,12.6,77143.0,2.33,5.6,672.0,45.4219048,-110.5327983
1728,30069000100,Montana,Petroleum County,0,494,225,1,100.0,8.4,62500.0,0.53,2.67,113.0,47.1419168,-108.2265753
1729,30071060200,Montana,Phillips County,0,4253,1819,1,36.11,14.9,60690.0,3.38,2.77,496.0,48.2501547,-107.9288331
1730,30073977200,Montana,Pondera County,0,2384,695,1,48.61,22.7,49732.0,6.49,10.67,582.0,48.277095,-112.5763779
1731,30075000100,Montana,Powder River County,0,1743,755,1,52.38,10.4,58438.0,0.65,1.75,255.0,45.4088904,-105.5552589
1732,30077000100,Montana,Powell County,0,1431,632,1,92.8,7.8,61750.0,1.2,7.44,293.0,46.9439298,-112.9792565
1733,30079000100,Montana,Prairie County,0,1179,551,1,100.0,11.2,62202.0,2.22,1.3,209.0,46.8524335,-105.375808
1734,30081000800,Montana,Ravalli County,0,1362,547,1,44.2,19.1,60511.0,0.87,4.82,200.0,45.7435857,-114.1484026
1735,30083070100,Montana,Richland County,0,1476,618,1,85.32,8.7,82188.0,1.58,6.78,352.0,47.9935725,-104.6004133
1736,30083070200,Montana,Richland County,0,1573,646,1,78.98,6.6,82500.0,0.0,0.87,378.0,47.6627331,-104.5644911
1737,30085080100,Montana,Roosevelt County,0,1578,678,1,100.0,9.8,90833.0,3.7,2.82,370.0,48.2173913,-104.3281098
1738,30085940002,Montana,Roosevelt County,0,4298,1312,1,21.42,33.6,43571.0,7.93,13.02,594.0,48.3196677,-105.0589257
1739,30087000200,Montana,Rosebud County,0,1376,565,1,68.89,17.5,57500.0,5.33,0.0,349.0,45.8421399,-106.5526943
1740,30087940400,Montana,Rosebud County,0,3118,815,1,27.18,36.1,48750.0,5.55,19.77,641.0,45.5530716,-106.5319263
1741,30089000200,Montana,Sanders County,0,5988,2688,1,49.25,16.1,43902.0,2.01,14.67,1047.0,47.8290421,-115.6185618
1742,30091090400,Montana,Sheridan County,0,1006,463,1,96.1,11.2,70500.0,1.07,4.67,210.0,48.6280271,-104.3292116
1743,30095966500,Montana,Stillwater County,0,2222,1041,1,24.0,1.8,70341.0,1.09,2.24,179.0,45.3766476,-109.7502143
1744,30095966600,Montana,Stillwater County,0,3098,1191,1,26.96,7.4,73646.0,3.55,1.64,780.0,45.8781893,-109.1810297
1745,30097967000,Montana,Sweet Grass County,0,3651,1590,1,22.61,7.9,67007.0,0.72,4.05,437.0,45.8130601,-109.9413124
1746,30099000100,Montana,Teton County,0,1819,703,1,79.2,17.9,65139.0,1.55,5.63,447.0,47.8760434,-111.8677601
1747,30099000200,Montana,Teton County,0,1809,733,1,99.96,11.1,68125.0,4.0,9.57,453.0,47.6177438,-112.118401
1748,30101000100,Montana,Toole County,0,1249,507,1,99.45,10.0,67105.0,12.48,2.24,302.0,48.8340293,-111.7615515
1749,30103963500,Montana,Treasure County,0,718,335,1,100.0,16.0,47143.0,3.29,6.58,134.0,46.209636,-107.2804935
1750,30105100100,Montana,Valley County,0,1513,682,1,85.79,6.5,67917.0,1.41,1.39,274.0,47.9976691,-107.0664246
1751,30105940600,Montana,Valley County,0,3063,1215,1,54.38,10.2,62326.0,1.01,9.72,635.0,48.3567135,-106.2921688
1752,30107000100,Montana,Wheatland County,0,2168,887,1,34.48,17.2,45729.0,3.26,4.23,314.0,46.4970466,-109.8571467
1753,30109000100,Montana,Wibaux County,0,1017,457,1,100.0,15.8,53333.0,3.02,6.64,217.0,46.9628656,-104.2744656
1754,30111001402,Montana,Yellowstone County,0,5634,1934,1,12.86,4.6,87466.0,1.75,2.63,1661.0,46.0083421,-108.6575577
1755,30111001502,Montana,Yellowstone County,0,4440,1816,1,17.98,11.8,67552.0,3.03,6.79,896.0,46.1180087,-107.9700731
1756,31001966200,Nebraska,Adams County,0,2340,899,1,56.39,7.6,73015.0,2.64,5.14,612.0,40.4591611,-98.5061304
1757,31003979600,Nebraska,Antelope County,0,2146,887,1,39.52,12.8,64479.0,0.45,5.48,504.0,42.2882307,-98.0387806
1758,31005958300,Nebraska,Arthur County,0,460,187,1,100.0,10.3,66250.0,0.0,2.59,125.0,41.5708557,-101.697045
1759,31007954000,Nebraska,Banner County,0,690,293,1,98.54,9.7,64432.0,2.51,5.73,154.0,41.5397495,-103.7262626
1760,31009972400,Nebraska,Blaine County,0,478,196,1,100.0,12.5,54732.0,4.59,3.21,117.0,41.9252304,-99.990771
1761,31011960100,Nebraska,Boone County,0,3626,1488,1,18.6,6.9,60547.0,2.56,3.5,719.0,41.7054004,-98.0667935
1762,31013951100,Nebraska,Box Butte County,0,2259,949,1,74.27,9.3,67135.0,2.74,2.97,526.0,42.2427692,-103.1188823
1763,31015975800,Nebraska,Boyd County,0,2099,942,1,36.28,10.6,67672.0,3.28,4.34,354.0,42.8944477,-98.7730221
1764,31019968900,Nebraska,Buffalo County,0,3555,1468,1,30.86,9.5,69572.0,2.01,3.73,544.0,40.9525972,-99.0747463
1765,31019969000,Nebraska,Buffalo County,0,4103,1568,1,46.73,4.8,81563.0,1.61,4.72,1081.0,40.779684,-99.2624467
1766,31023967800,Nebraska,Butler County,0,1958,830,1,49.29,7.3,70417.0,1.77,3.08,452.0,41.1250734,-97.1268297
1767,31025965900,Nebraska,Cass County,0,4998,1867,1,36.03,4.6,84225.0,1.4,3.19,1411.0,40.8345411,-96.22669
1768,31025966000,Nebraska,Cass County,0,4301,1621,1,24.23,4.3,98026.0,1.29,2.46,1083.0,40.8561042,-95.935623
1769,31027977200,Nebraska,Cedar County,0,4196,1737,1,28.28,7.3,73831.0,1.36,3.71,763.0,42.4893441,-97.2404403
1770,31029961900,Nebraska,Chase County,0,3966,1681,1,29.42,8.4,63443.0,1.51,1.99,419.0,40.5303903,-101.6941918
1771,31031955800,Nebraska,Cherry County,0,4287,1926,1,21.24,9.6,61773.0,4.02,8.01,383.0,42.8726863,-101.1887153
1772,31031955900,Nebraska,Cherry County,0,1426,604,1,91.41,12.7,63539.0,2.15,3.53,339.0,42.4672013,-101.0860742
1773,31033954800,Nebraska,Cheyenne County,0,3157,1370,1,59.76,10.5,74177.0,1.93,8.04,672.0,41.2142358,-103.0119289
1774,31035962200,Nebraska,Clay County,0,2904,1225,1,55.58,11.4,72500.0,0.96,6.74,690.0,40.4511426,-98.0680519
1775,31037964600,Nebraska,Colfax County,0,2225,962,1,100.0,5.7,73176.0,3.41,2.64,491.0,41.7031701,-97.0898052
1776,31039972700,Nebraska,Cuming County,0,2616,1064,1,74.92,3.5,74904.0,2.94,3.08,635.0,41.8805964,-96.8938117
1777,31041971700,Nebraska,Custer County,0,2721,1143,1,29.62,13.2,55333.0,2.09,6.48,533.0,41.5572634,-99.5160292
1778,31041971800,Nebraska,Custer County,0,2827,1234,1,90.85,9.5,57800.0,3.46,5.24,635.0,41.3396201,-99.9468387
1779,31041972000,Nebraska,Custer County,0,1442,604,1,78.16,6.8,68365.0,2.82,5.0,321.0,41.2119577,-99.440568
1780,31043010400,Nebraska,Dakota County,0,3433,1294,1,35.9,8.9,74940.0,1.13,7.64,859.0,42.3866667,-96.5798512
1781,31045950600,Nebraska,Dawes County,0,3013,1258,1,70.41,14.0,60924.0,1.98,4.66,557.0,42.7112144,-103.1348721
1782,31047968000,Nebraska,Dawson County,0,2584,977,1,64.09,9.3,63306.0,1.1,8.71,684.0,40.8842569,-99.6063744
1783,31049955400,Nebraska,Deuel County,0,1941,867,1,26.82,10.2,58850.0,2.08,5.51,173.0,41.1129878,-102.3326036
1784,31051977600,Nebraska,Dixon County,0,2587,1039,1,23.16,10.5,75417.0,4.18,3.25,667.0,42.593795,-96.8716792
1785,31051977800,Nebraska,Dixon County,0,3413,1331,1,42.11,14.0,63906.0,2.62,10.62,870.0,42.3682083,-96.8664249
1786,31053963600,Nebraska,Dodge County,0,5026,2076,1,67.99,11.5,65186.0,4.81,9.32,1184.0,41.6467809,-96.6035962
1787,31053963700,Nebraska,Dodge County,0,2588,1026,1,88.0,7.6,77019.0,0.23,7.46,644.0,41.5449099,-96.7666845
1788,31057962300,Nebraska,Dundy County,0,2008,897,1,33.26,10.3,59271.0,2.24,5.28,232.0,40.180165,-101.6811327
1789,31059091600,Nebraska,Fillmore County,0,2319,984,1,48.69,11.7,67500.0,2.05,7.57,521.0,40.5267156,-97.4778924
1790,31061964600,Nebraska,Franklin County,0,1422,602,1,92.95,12.7,70125.0,0.46,7.58,308.0,40.2851503,-98.9620128
1791,31063961100,Nebraska,Frontier County,0,2756,1168,1,37.81,10.3,63571.0,1.88,4.56,384.0,40.5309469,-100.4066834
1792,31067964600,Nebraska,Gage County,0,2725,1009,1,61.92,3.5,93523.0,0.45,2.5,742.0,40.3564183,-96.5651975
1793,31067964700,Nebraska,Gage County,0,3521,1428,1,25.04,5.5,80326.0,0.98,4.75,826.0,40.1283084,-96.852703
1794,31069952100,Nebraska,Garden County,0,2057,961,1,37.87,9.1,64044.0,2.28,5.87,189.0,41.6593814,-102.328229
1795,31073967600,Nebraska,Gosper County,0,2044,849,1,64.07,5.1,82697.0,3.52,3.08,458.0,40.5098384,-99.8240783
1796,31075956300,Nebraska,Grant County,0,614,277,1,40.99,19.9,56429.0,1.15,2.3,92.0,41.9158667,-101.7568746
1797,31077970900,Nebraska,Greeley County,0,2538,1069,1,66.15,9.5,60852.0,1.94,2.6,489.0,41.5675996,-98.5305656
1798,31079000100,Nebraska,Hall County,0,2517,966,1,57.74,5.3,75313.0,4.12,5.97,650.0,40.9712489,-98.5218271
1799,31079001400,Nebraska,Hall County,0,2128,789,1,83.97,14.7,68988.0,2.42,7.45,565.0,40.7920185,-98.596762
1800,31085961500,Nebraska,Hayes County,0,967,414,1,100.0,12.4,64286.0,1.69,4.6,223.0,40.5357859,-101.0555802
1801,31087962700,Nebraska,Hitchcock County,0,2908,1301,1,95.0,12.7,56375.0,3.26,8.85,621.0,40.1768964,-101.044217
1802,31089974000,Nebraska,Holt County,0,1645,682,1,34.08,9.3,78688.0,3.06,3.74,354.0,42.6728617,-98.7584147
1803,31089974100,Nebraska,Holt County,0,2564,1123,1,76.52,12.0,69120.0,1.36,2.6,559.0,42.2879601,-98.7981967
1804,31091956700,Nebraska,Hooker County,0,736,326,1,100.0,17.0,59167.0,0.31,4.7,157.0,41.9187,-101.1168102
1805,31093970600,Nebraska,Howard County,0,4580,1950,1,18.16,11.6,70163.0,2.24,5.51,536.0,41.2154346,-98.6243973
1806,31095963600,Nebraska,Jefferson County,0,3294,1440,1,55.39,8.6,57367.0,0.83,2.85,665.0,40.1826895,-97.133514
1807,31097967500,Nebraska,Johnson County,0,2011,852,1,68.1,7.3,74688.0,2.75,4.56,480.0,40.4130937,-96.3073566
1808,31101000300,Nebraska,Keith County,0,3575,1629,1,49.13,7.1,67679.0,2.46,2.67,660.0,41.1944042,-101.6444736
1809,31103975400,Nebraska,Keya Paha County,0,824,381,1,99.88,6.1,55250.0,0.61,1.53,179.0,42.8754803,-99.7183514
1810,31107976400,Nebraska,Knox County,0,3123,1240,1,72.0,13.6,63438.0,6.41,10.51,862.0,42.7172735,-97.752319
1811,31111959700,Nebraska,Lincoln County,0,3669,1411,1,54.28,5.9,80667.0,0.57,2.83,941.0,41.0902026,-100.4952524
1812,31111960600,Nebraska,Lincoln County,0,3861,1457,1,27.51,5.0,85875.0,0.26,1.75,999.0,40.8764865,-100.9508973
1813,31115972800,Nebraska,Loup County,0,632,275,1,39.91,8.2,64375.0,0.72,1.08,141.0,41.8977143,-99.5097643
1814,31117957900,Nebraska,McPherson County,0,539,211,1,100.0,17.0,69250.0,0.99,2.96,151.0,41.5964727,-101.0602369
1815,31121966600,Nebraska,Merrick County,0,1947,776,1,31.52,8.8,66875.0,2.29,5.5,505.0,41.2284019,-97.9160826
1816,31121966700,Nebraska,Merrick County,0,2615,1016,1,46.2,7.9,72635.0,4.99,6.38,632.0,41.0927464,-98.1954373
1817,31123952500,Nebraska,Morrill County,0,5042,2085,1,50.33,8.7,58290.0,2.93,8.55,815.0,41.7322051,-102.9905986
1818,31129960000,Nebraska,Nuckolls County,0,2394,1073,1,70.18,11.4,67986.0,3.11,5.43,533.0,40.1859896,-98.0405208
1819,31131966600,Nebraska,Otoe County,0,2128,822,1,25.61,10.7,85703.0,0.87,7.02,530.0,40.6419572,-95.9527292
1820,31131966700,Nebraska,Otoe County,0,3113,1308,1,100.0,7.3,91066.0,6.57,7.32,718.0,40.6472194,-96.1666537
1821,31131966800,Nebraska,Otoe County,0,2893,1151,1,78.02,5.9,82596.0,1.54,4.26,689.0,40.6620549,-96.3420956
1822,31133967800,Nebraska,Pawnee County,0,2773,1230,1,18.11,15.6,61563.0,7.51,5.61,444.0,40.1378496,-96.2452254
1823,31135959300,Nebraska,Perkins County,0,2970,1239,1,29.58,5.5,76042.0,2.8,1.77,455.0,40.8560651,-101.6364427
1824,31137967200,Nebraska,Phelps County,0,3271,1278,1,43.25,6.3,77933.0,1.84,1.96,861.0,40.5163647,-99.4065568
1825,31139979100,Nebraska,Pierce County,0,3826,1495,1,73.3,4.3,77625.0,2.08,3.4,1020.0,42.2571863,-97.4559433
1826,31139979200,Nebraska,Pierce County,0,3440,1416,1,16.62,10.9,64417.0,1.61,5.73,584.0,42.2714675,-97.6889918
1827,31141965100,Nebraska,Platte County,0,3737,1456,1,42.34,6.2,87443.0,3.16,3.27,962.0,41.6492555,-97.5525027
1828,31145963100,Nebraska,Red Willow County,0,2708,1146,1,46.19,16.4,67383.0,1.83,6.19,628.0,40.1694196,-100.4685764
1829,31147964500,Nebraska,Richardson County,0,1775,808,1,35.76,5.5,71123.0,1.08,3.01,323.0,40.1522236,-95.585887
1830,31147968500,Nebraska,Richardson County,0,2008,875,1,80.11,13.4,64563.0,4.22,7.41,405.0,40.1093315,-95.8694812
1831,31151960700,Nebraska,Saline County,0,2110,856,1,60.31,5.3,74375.0,3.13,2.42,500.0,40.6474138,-97.1884861
1832,31151960800,Nebraska,Saline County,0,1496,663,1,86.22,7.8,65982.0,0.95,3.47,299.0,40.4738342,-97.2023122
1833,31151960900,Nebraska,Saline County,0,3076,1182,1,28.22,6.1,71111.0,1.17,6.51,775.0,40.4731724,-96.9703275
1834,31155968200,Nebraska,Saunders County,0,5485,2113,1,64.98,7.8,76953.0,1.03,4.06,1435.0,41.213927,-96.7716778
1835,31161951700,Nebraska,Sheridan County,0,3254,1429,1,52.02,14.7,62794.0,3.87,8.33,488.0,42.4458724,-102.4260619
1836,31163970100,Nebraska,Sherman County,0,3152,1392,1,20.16,11.4,68594.0,1.45,5.6,470.0,41.2187425,-98.9728492
1837,31165950100,Nebraska,Sioux County,0,1311,577,1,63.74,10.7,53750.0,5.88,5.35,293.0,42.483806,-103.7426049
1838,31169963100,Nebraska,Thayer County,0,2771,1205,1,20.75,7.1,66827.0,1.1,3.77,406.0,40.2712015,-97.7139439
1839,31171957100,Nebraska,Thomas County,0,647,291,1,100.0,10.7,75227.0,0.34,0.0,148.0,41.8486202,-100.5069105
1840,31179978600,Nebraska,Wayne County,0,3683,1460,1,17.09,4.5,77727.0,0.59,3.66,911.0,42.210746,-97.1262433
1841,31181965000,Nebraska,Webster County,0,1974,759,1,93.95,6.6,78092.0,2.73,8.13,522.0,40.2554911,-98.4898218
1842,31183973600,Nebraska,Wheeler County,0,818,350,1,89.09,9.2,65909.0,1.4,5.32,201.0,41.9378588,-98.5222885
1843,32003005703,Nevada,Clark County,0,1440,760,1,99.14,7.1,36250.0,18.15,0.89,121.0,35.557329,-114.9269665
1844,32003005818,Nevada,Clark County,0,990,423,1,99.95,12.2,63611.0,4.09,11.7,211.0,36.4691425,-115.7787518
1845,32003005827,Nevada,Clark County,0,6125,2212,1,38.01,7.9,92656.0,1.88,5.32,1022.0,35.886275,-115.5113299
1846,32003005902,Nevada,Clark County,0,1433,470,1,97.27,10.0,69250.0,3.94,9.09,470.0,36.6063918,-115.1352974
1847,32003007500,Nevada,Clark County,0,6314,540,1,91.67,8.2,99688.0,0.78,1.96,344.0,36.2560679,-115.6098635
1848,32005002500,Nevada,Douglas County,0,1697,809,1,100.0,13.2,54211.0,3.04,14.02,195.0,38.6698137,-119.3856296
1849,32007950200,Nevada,Elko County,0,2027,788,1,27.13,7.6,67351.0,0.92,1.14,174.0,40.6298112,-115.0099099
1850,32007950702,Nevada,Elko County,0,5411,1865,1,15.65,11.1,88964.0,2.77,9.2,1095.0,41.0931599,-115.7874914
1851,32007951202,Nevada,Elko County,0,3622,1294,1,14.99,11.3,63750.0,6.07,6.15,558.0,40.4717839,-115.7940149
1852,32007951700,Nevada,Elko County,0,2669,1041,1,64.13,40.9,32000.0,11.75,18.03,677.0,41.6269805,-115.7280971
1853,32009950100,Nevada,Esmeralda County,0,783,389,1,97.19,7.2,45417.0,6.21,7.49,132.0,37.7789658,-117.6323824
1854,32011000100,Nevada,Eureka County,0,1987,836,1,46.8,7.7,90486.0,3.98,2.99,328.0,39.9777878,-116.2722082
1855,32013010500,Nevada,Humboldt County,0,6116,2320,1,28.3,8.7,79750.0,3.15,4.5,1361.0,41.4947042,-118.2962522
1856,32013010600,Nevada,Humboldt County,0,2278,886,1,37.4,22.2,63681.0,0.0,6.22,505.0,41.0333377,-117.3314832
1857,32015000300,Nevada,Lander County,0,5775,2213,1,15.21,14.9,102390.0,3.52,7.35,564.0,39.9002105,-117.0472398
1858,32017950100,Nevada,Lincoln County,0,2684,998,1,49.22,2.9,64974.0,3.07,5.62,373.0,38.1591637,-114.4983787
1859,32017950200,Nevada,Lincoln County,0,2661,990,1,55.99,9.9,63125.0,3.29,7.58,573.0,37.4531948,-115.098995
1860,32019960800,Nevada,Lyon County,0,4088,1704,1,42.14,7.0,65417.0,1.3,7.39,800.0,38.6922456,-119.1913916
1861,32021970800,Nevada,Mineral County,0,1337,635,1,73.67,36.5,41196.0,5.1,21.79,247.0,38.516647,-118.4162794
1862,32023960100,Nevada,Nye County,0,2330,930,1,40.74,3.4,69808.0,0.22,5.99,340.0,38.6693856,-116.3756969
1863,32023960300,Nevada,Nye County,0,2488,1066,1,100.0,26.8,53574.0,6.83,20.26,595.0,36.9027756,-116.7543557
1864,32027960100,Nevada,Pershing County,0,6753,2018,1,15.34,15.1,58819.0,2.52,9.95,759.0,40.439639,-118.4094765
1865,32031003501,Nevada,Washoe County,0,4205,1621,1,65.59,12.0,93664.0,2.95,4.58,909.0,40.8944508,-119.6427821
1866,32031940200,Nevada,Washoe County,0,1650,627,1,41.96,19.0,50347.0,6.96,20.17,455.0,40.2057587,-119.6258251
1867,32033970100,Nevada,White Pine County,0,1882,808,1,92.61,2.8,63889.0,0.0,3.6,417.0,39.5742448,-114.8154403
1868,33003955600,New Hampshire,Carroll County,0,4917,2227,1,12.96,11.7,66667.0,6.48,12.34,882.0,43.8929036,-71.3438778
1869,33005970100,New Hampshire,Cheshire County,0,4224,1756,1,15.42,12.1,72059.0,4.11,6.57,813.0,43.0868207,-72.286242
1870,33007950300,New Hampshire,Coos County,0,2009,897,1,35.75,9.5,66691.0,1.33,7.06,335.0,44.7411003,-71.200698
1871,33009960500,New Hampshire,Grafton County,0,2642,1111,1,35.11,12.0,58889.0,4.84,5.44,464.0,44.0361427,-71.8463531
1872,33009960700,New Hampshire,Grafton County,0,2938,1251,1,20.46,7.2,83611.0,2.13,4.04,570.0,43.9176953,-72.0334276
1873,33009960900,New Hampshire,Grafton County,0,3266,1383,1,17.11,6.7,94539.0,3.0,4.52,637.0,43.7484748,-71.9884485
1874,33009961300,New Hampshire,Grafton County,0,3284,1330,1,24.92,10.0,69970.0,2.72,4.85,627.0,43.6115487,-71.9194732
1875,33009961400,New Hampshire,Grafton County,0,3909,1588,1,71.37,7.5,86446.0,1.64,4.18,818.0,43.687687,-72.0439868
1876,33009961500,New Hampshire,Grafton County,0,4582,2044,1,16.74,4.2,90347.0,9.26,3.33,888.0,43.6033139,-72.118598
1877,33019975500,New Hampshire,Sullivan County,0,3087,1282,1,27.55,6.3,77400.0,1.87,3.23,595.0,43.219453,-72.1242848
1878,34005704700,New Jersey,Burlington County,0,3918,1254,1,14.84,10.5,84671.0,2.79,5.72,779.0,39.7322253,-74.5151971
1879,34011010101,New Jersey,Cumberland County,0,3571,1364,1,45.54,4.2,80656.0,3.48,6.64,760.0,39.295626,-74.928882
1880,34011010103,New Jersey,Cumberland County,0,4405,0,1,100.0,0.0,0.0,0.0,0.0,0.0,39.238828,-74.9434814
1881,34011010200,New Jersey,Cumberland County,0,5178,1880,1,23.29,17.8,52853.0,5.31,20.74,1312.0,39.273751,-75.0452666
1882,35001003807,New Mexico,Bernalillo County,0,4497,1913,1,33.93,10.0,82241.0,1.07,13.49,914.0,34.9614887,-106.3095419
1883,35001940600,New Mexico,Bernalillo County,0,9385,2074,1,23.09,14.5,90410.0,3.34,8.47,2339.0,35.1042041,-106.9753782
1884,35003976400,New Mexico,Catron County,0,3725,1787,1,100.0,22.9,50286.0,0.0,5.5,590.0,33.9018135,-108.3920974
1885,35005001300,New Mexico,Chaves County,0,3021,898,1,93.07,17.6,50729.0,3.12,28.62,806.0,33.175964,-104.3968137
1886,35005001400,New Mexico,Chaves County,0,2828,942,1,92.87,15.7,45688.0,3.9,27.11,878.0,33.043887,-104.2267095
1887,35006941500,New Mexico,Cibola County,0,3019,806,1,66.69,21.7,43906.0,9.73,28.33,893.0,34.8360892,-107.5475436
1888,35006945800,New Mexico,Cibola County,0,2083,711,1,100.0,42.6,28750.0,15.64,41.74,620.0,34.9019813,-108.3934063
1889,35007950700,New Mexico,Colfax County,0,5688,2527,1,65.53,23.3,51013.0,2.53,14.39,977.0,36.4792323,-104.7523081
1890,35009000601,New Mexico,Curry County,0,1240,533,1,91.36,14.0,49537.0,2.82,12.08,282.0,34.5032817,-103.5759385
1891,35009000602,New Mexico,Curry County,0,4178,1467,1,13.77,5.5,87554.0,0.18,3.47,1277.0,34.6891764,-103.2282547
1892,35013001307,New Mexico,Do̱a Ana County,0,6369,2174,1,27.88,15.9,46304.0,1.32,17.61,1751.0,32.6482715,-106.8027187
1893,35013001500,New Mexico,Do̱a Ana County,0,6119,2306,1,13.37,6.4,80357.0,3.36,13.13,995.0,32.3457031,-107.051051
1894,35013001600,New Mexico,Do̱a Ana County,0,2910,1022,1,31.55,17.2,38921.0,6.97,30.02,761.0,32.1479778,-106.8058499
1895,35013001900,New Mexico,Do̱a Ana County,0,1702,474,1,97.86,1.6,53170.0,2.34,7.03,562.0,32.5985684,-106.5099348
1896,35015000800,New Mexico,Eddy County,0,2179,756,1,71.43,15.8,54844.0,3.57,8.09,625.0,32.1708743,-103.97621
1897,35015000900,New Mexico,Eddy County,0,4917,1793,1,15.73,12.3,85463.0,3.23,14.52,1315.0,32.745314,-104.306971
1898,35017964100,New Mexico,Grant County,0,2515,1254,1,67.13,14.8,54095.0,3.64,15.36,308.0,33.0045386,-108.2078178
1899,35017964200,New Mexico,Grant County,0,2153,980,1,64.75,9.7,48750.0,3.26,2.58,444.0,32.8267675,-108.7554152
1900,35019961600,New Mexico,Guadalupe County,0,4687,1766,1,28.49,14.5,41319.0,4.28,11.22,500.0,34.8697822,-104.7849677
1901,35021000100,New Mexico,Harding County,0,695,349,1,100.0,18.3,44219.0,8.06,3.79,92.0,35.8631519,-103.8299311
1902,35023970000,New Mexico,Hidalgo County,0,2195,898,1,76.78,20.8,57222.0,2.78,8.46,506.0,31.8996575,-108.7457292
1903,35025001100,New Mexico,Lea County,0,4557,1661,1,39.27,13.8,60229.0,2.75,8.73,1254.0,33.1171396,-103.421158
1904,35027960200,New Mexico,Lincoln County,0,1826,822,1,96.73,22.5,51250.0,7.38,12.0,290.0,33.9119459,-105.6609608
1905,35027960400,New Mexico,Lincoln County,0,6771,2904,1,15.15,17.5,66026.0,3.49,17.69,1219.0,33.3367315,-105.2152542
1906,35029000400,New Mexico,Luna County,0,5936,2274,1,44.67,24.4,29568.0,4.8,26.65,1539.0,32.0194106,-107.5592262
